ITEM_CODE,Sales Year,W#,Week Number,EMP_ID,Quantity,Price,Total$,Sales Period,Sales Quarter,Week Start Date,Week End Date,PayGrade,Region,Manufacturer,Firstname,Lastname,ESP Code,ESP Quantity,ESP Price,ESP Totals
PROD_007,2020,W31,32,EMP290,7,23120,161840,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_004,2,843,1686
PROD_008,2020,W31,32,EMP290,6,11689,70134,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_004,2,843,1686
PROD_001,2020,W31,32,EMP290,9,12499,112491,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_002,2020,W31,32,EMP290,10,14998,149980,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Cat,Maude,Allen,ESP_005,1,843,843
PROD_003,2020,W31,32,EMP290,9,15066,135594,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_004,2020,W31,32,EMP290,14,11527,161378,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_005,2020,W31,32,EMP290,6,14225,85350,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_006,2020,W31,32,EMP290,7,4649,32543,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_007,2020,W31,32,EMP290,7,23120,161840,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_008,2020,W31,32,EMP290,6,11689,70134,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_001,2020,W31,32,EMP290,9,12499,112491,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_002,2020,W31,32,EMP290,10,14998,149980,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Cat,Maude,Allen,ESP_006,2,372,744
PROD_003,2020,W31,32,EMP290,9,15066,135594,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_004,2020,W31,32,EMP290,14,11527,161378,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_005,2020,W31,32,EMP290,6,14225,85350,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_006,2020,W31,32,EMP290,7,4649,32543,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_007,2020,W31,32,EMP290,7,23120,161840,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_008,2020,W31,32,EMP290,6,11689,70134,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_001,2020,W31,32,EMP290,9,12499,112491,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_002,2020,W31,32,EMP290,10,14998,149980,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Cat,Maude,Allen,ESP_007,1,1027,1027
PROD_003,2020,W31,32,EMP290,9,15066,135594,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_004,2020,W31,32,EMP290,14,11527,161378,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_005,2020,W31,32,EMP290,6,14225,85350,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_006,2020,W31,32,EMP290,7,4649,32543,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_007,2020,W31,32,EMP290,7,23120,161840,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_008,2020,W31,32,EMP290,6,11689,70134,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_001,2020,W31,32,EMP290,9,12499,112491,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_008,1,843,843
PROD_002,2020,W31,32,EMP290,10,14998,149980,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Cat,Maude,Allen,ESP_008,1,843,843
PROD_003,2020,W31,32,EMP290,9,15066,135594,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_008,1,843,843
PROD_004,2020,W31,32,EMP290,14,11527,161378,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_005,2020,W31,32,EMP290,6,14225,85350,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_006,2020,W31,32,EMP290,7,4649,32543,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_007,2020,W31,32,EMP290,7,23120,161840,8,2020Q3,2020-08-02,2020-08-08,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_008,2020,W31,32,EMP290,6,11689,70134,8,2020Q3,2020-08-02,2020-08-08,C12,SW,John Deere,Maude,Allen,ESP_008,1,843,843
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_001,7,843,5901
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_001,7,843,5901
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_001,7,843,5901
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_001,7,843,5901
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_001,7,843,5901
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_001,7,843,5901
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_001,7,843,5901
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_001,7,843,5901
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_002,5,843,4215
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_002,5,843,4215
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_002,5,843,4215
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_002,5,843,4215
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_002,5,843,4215
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_002,5,843,4215
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_002,5,843,4215
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_002,5,843,4215
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_003,6,978,5868
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_003,6,978,5868
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_003,6,978,5868
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_003,6,978,5868
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_003,6,978,5868
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_003,6,978,5868
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_003,6,978,5868
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_003,6,978,5868
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_004,7,843,5901
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_004,7,843,5901
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_004,7,843,5901
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_004,7,843,5901
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_004,7,843,5901
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_004,7,843,5901
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_004,7,843,5901
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_004,7,843,5901
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_005,3,843,2529
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_005,3,843,2529
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_005,3,843,2529
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_005,3,843,2529
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_006,6,372,2232
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_006,6,372,2232
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_006,6,372,2232
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_006,6,372,2232
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_006,6,372,2232
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_006,6,372,2232
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_006,6,372,2232
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_006,6,372,2232
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_007,2,1027,2054
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_007,2,1027,2054
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_007,2,1027,2054
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_007,2,1027,2054
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_007,2,1027,2054
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_007,2,1027,2054
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_007,2,1027,2054
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_007,2,1027,2054
PROD_001,2020,W32,33,EMP234,32,12499,399968,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_008,4,843,3372
PROD_002,2020,W32,33,EMP234,28,14998,419944,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Cat,Jane,Bachmann,ESP_008,4,843,3372
PROD_003,2020,W32,33,EMP234,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_008,4,843,3372
PROD_004,2020,W32,33,EMP234,34,11527,391918,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_008,4,843,3372
PROD_005,2020,W32,33,EMP234,13,14225,184925,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_008,4,843,3372
PROD_006,2020,W32,33,EMP234,15,4649,69735,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_008,4,843,3372
PROD_007,2020,W32,33,EMP234,9,23120,208080,9,2020Q3,2020-08-09,2020-08-15,C13,NW,Bobcat,Jane,Bachmann,ESP_008,4,843,3372
PROD_008,2020,W32,33,EMP234,16,11689,187024,9,2020Q3,2020-08-09,2020-08-15,C13,NW,John Deere,Jane,Bachmann,ESP_008,4,843,3372
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_001,13,843,10959
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_001,13,843,10959
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_001,13,843,10959
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_001,13,843,10959
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_001,13,843,10959
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_001,13,843,10959
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_001,13,843,10959
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_001,13,843,10959
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_002,10,843,8430
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_002,10,843,8430
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_002,10,843,8430
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_002,10,843,8430
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_002,10,843,8430
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_002,10,843,8430
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_002,10,843,8430
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_002,10,843,8430
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_003,7,978,6846
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_003,7,978,6846
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_003,7,978,6846
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_003,7,978,6846
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_003,7,978,6846
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_003,7,978,6846
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_003,7,978,6846
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_003,7,978,6846
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_004,8,843,6744
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_004,8,843,6744
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_004,8,843,6744
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_004,8,843,6744
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_004,8,843,6744
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_004,8,843,6744
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_004,8,843,6744
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_004,8,843,6744
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_005,11,843,9273
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_005,11,843,9273
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_005,11,843,9273
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_005,11,843,9273
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_005,11,843,9273
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_005,11,843,9273
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_005,11,843,9273
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_005,11,843,9273
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_006,15,372,5580
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_006,15,372,5580
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_006,15,372,5580
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_006,15,372,5580
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_006,15,372,5580
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_006,15,372,5580
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_006,15,372,5580
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_006,15,372,5580
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_007,9,1027,9243
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_007,9,1027,9243
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_007,9,1027,9243
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_007,9,1027,9243
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_007,9,1027,9243
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_007,9,1027,9243
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_007,9,1027,9243
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_007,9,1027,9243
PROD_001,2020,W32,33,EMP244,31,12499,387469,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_008,5,843,4215
PROD_002,2020,W32,33,EMP244,38,14998,569924,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Cat,Gina,Evans,ESP_008,5,843,4215
PROD_003,2020,W32,33,EMP244,24,15066,361584,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_008,5,843,4215
PROD_004,2020,W32,33,EMP244,29,11527,334283,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_008,5,843,4215
PROD_005,2020,W32,33,EMP244,27,14225,384075,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_008,5,843,4215
PROD_006,2020,W32,33,EMP244,32,4649,148768,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_008,5,843,4215
PROD_007,2020,W32,33,EMP244,29,23120,670480,9,2020Q3,2020-08-09,2020-08-15,C12,NW,Bobcat,Gina,Evans,ESP_008,5,843,4215
PROD_008,2020,W32,33,EMP244,17,11689,198713,9,2020Q3,2020-08-09,2020-08-15,C12,NW,John Deere,Gina,Evans,ESP_008,5,843,4215
PROD_001,2020,W32,33,EMP256,34,12499,424966,9,2020Q3,2020-08-09,2020-08-15,C11,NW,John Deere,Harry,Lawson,ESP_001,10,843,8430
PROD_002,2020,W32,33,EMP256,16,14998,239968,9,2020Q3,2020-08-09,2020-08-15,C11,NW,Cat,Harry,Lawson,ESP_001,10,843,8430
PROD_003,2020,W32,33,EMP256,16,15066,241056,9,2020Q3,2020-08-09,2020-08-15,C11,NW,John Deere,Harry,Lawson,ESP_001,10,843,8430
PROD_004,2020,W32,33,EMP256,8,11527,92216,9,2020Q3,2020-08-09,2020-08-15,C11,NW,Bobcat,Harry,Lawson,ESP_001,10,843,8430
PROD_005,2020,W32,33,EMP256,14,14225,199150,9,2020Q3,2020-08-09,2020-08-15,C11,NW,Bobcat,Harry,Lawson,ESP_001,10,843,8430
PROD_006,2020,W32,33,EMP256,10,4649,46490,9,2020Q3,2020-08-09,2020-08-15,C11,NW,Bobcat,Harry,Lawson,ESP_001,10,843,8430
